STATION,STATION_NAME,DATE,HPCP
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20011012 10:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20011012 11:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20011013 16:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20011014 03:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20011014 04:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20011014 05:00,0.51
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20011014 06:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20011014 07:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20011014 08:00,0.76
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20011014 09:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20011014 12:00,4.06
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20011014 13:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20011025 05:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20011025 06:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20011101 01:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20011120 09:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20011123 12:00,0.51
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20011123 13:00,1.27
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20011123 14:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20011123 15:00,0.51
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20011123 16:00,3.56
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20011123 17:00,1.52
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20011123 18:00,1.52
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20011123 19:00,2.79
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20011123 20:00,1.78
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20011123 21:00,0.76
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20011123 22:00,0.51
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20011123 23:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20011124 10:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20011124 23:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20011125 00:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20011125 01:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20011125 02:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20011125 06:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20011130 04:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20011130 06:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20011130 07:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20011130 08:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20011130 09:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20011130 10:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20011201 01:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20011210 05:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20011210 07:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20011210 08:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20011210 09:00,0.51
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20011210 10:00,3.05
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20011210 11:00,2.54
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20011210 12:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20011210 13:00,1.27
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20011210 14:00,0.76
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20011210 15:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20011210 16:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20011210 17:00,1.27
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20011210 18:00,1.52
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20011210 19:00,1.02
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20011210 20:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20011210 21:00,0.51
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20011210 22:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20011210 23:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20011211 00:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20011211 01:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20011212 16:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20011212 17:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20011212 18:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20011212 19:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20011212 20:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20011213 02:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20011213 03:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20011213 04:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20011213 05:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20011213 06:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20011213 07:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20011213 12:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20011213 13:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20011213 14:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20011213 16:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20011214 02:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20011214 03:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20011217 07:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20011217 18:00,10.67
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20011217 19:00,3.56
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20011217 20:00,0.51
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20011217 21:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20011223 11:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20011223 12:00,3.30
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20011223 13:00,2.03
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20011223 14:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20011223 15:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20011223 16:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20011223 18:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20011223 19:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20011223 20:00,1.27
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20011223 21:00,0.76
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20011223 22:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020101 01:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020102 10:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020102 11:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020102 12:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020102 13:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020102 14:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020102 15:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020102 16:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020102 17:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020102 18:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020102 19:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020102 20:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020102 21:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020102 22:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020102 23:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020103 00:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020103 01:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020103 02:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020103 03:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020103 04:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020103 05:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020103 06:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020103 07:00,0.51
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020103 08:00,0.51
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020103 09:00,0.76
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020103 10:00,0.51
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020103 11:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020103 12:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020103 13:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020103 14:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020103 15:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020103 16:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020103 17:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020106 04:00,1.52
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020106 05:00,4.83
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020106 06:00,7.11
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020106 07:00,4.06
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020106 08:00,0.51
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020106 09:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020106 10:00,0.51
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020106 11:00,0.51
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020106 13:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020112 14:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020112 15:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020112 16:00,1.02
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020112 17:00,2.79
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020112 18:00,1.02
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020112 19:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020118 08:00,0.51
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020118 09:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020119 04:00,0.51
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020119 05:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020119 09:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020119 10:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020119 11:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020119 12:00,1.52
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020119 13:00,1.78
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020119 14:00,5.33
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020119 15:00,7.62
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020119 16:00,10.41
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020119 17:00,4.83
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020119 18:00,3.56
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020119 19:00,2.03
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020119 20:00,1.78
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020121 06:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020121 07:00,0.76
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020121 08:00,1.78
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020121 09:00,0.76
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020121 10:00,0.76
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020121 11:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020122 21:00,0.51
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020122 22:00,2.03
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020122 23:00,3.81
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020123 00:00,12.45
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020123 01:00,0.76
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020123 02:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020123 03:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020123 04:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020123 05:00,0.51
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020123 06:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020123 07:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020123 09:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020123 10:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020123 16:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020124 05:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020124 18:00,1.27
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020124 19:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020124 20:00,2.03
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020124 21:00,2.29
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020124 22:00,2.79
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020124 23:00,3.81
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020125 00:00,4.57
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020125 01:00,2.29
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020125 02:00,0.51
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020125 03:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020125 04:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020125 05:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020125 06:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020201 01:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020201 10:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020201 11:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020201 12:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020203 15:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020203 16:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020203 17:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020203 18:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020206 01:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020206 03:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020206 04:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020206 05:00,0.76
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020206 06:00,1.27
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020206 07:00,1.02
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020206 08:00,1.78
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020206 09:00,1.52
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020206 10:00,0.51
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020206 11:00,1.52
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020206 12:00,1.27
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020206 13:00,3.56
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020206 14:00,3.56
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020206 15:00,5.33
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020206 16:00,4.83
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020206 17:00,5.84
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020206 18:00,4.06
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020206 19:00,4.83
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020206 20:00,3.05
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020206 21:00,1.52
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020206 22:00,1.27
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020206 23:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020207 00:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020207 01:00,0.51
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020207 02:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020207 03:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020207 04:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020207 05:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020207 06:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020207 07:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020207 08:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020207 09:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020207 10:00,1.52
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020207 11:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020207 12:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020210 03:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020216 06:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020220 10:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020220 11:00,2.29
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020220 12:00,2.03
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020220 13:00,0.76
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020220 14:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020226 08:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020226 09:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020301 01:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020302 02:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020302 03:00,1.27
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020302 04:00,2.03
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020302 05:00,3.81
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020302 06:00,3.56
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020302 07:00,2.54
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020302 08:00,3.81
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020302 09:00,1.02
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020302 10:00,1.02
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020302 11:00,7.37
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020302 12:00,3.30
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020302 13:00,4.06
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020302 14:00,3.05
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020302 15:00,1.27
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020302 16:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020302 17:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020303 01:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020303 02:00,1.52
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020303 03:00,0.76
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020303 04:00,3.05
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020303 05:00,3.30
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020303 06:00,0.76
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020303 07:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020309 17:00,3.05
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020309 18:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020312 06:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020312 07:00,1.52
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020312 08:00,3.81
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020312 09:00,1.78
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020312 10:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020312 11:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020312 12:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020312 17:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020312 18:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020312 19:00,7.87
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020312 20:00,4.32
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020312 21:00,2.03
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020312 22:00,2.54
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020312 23:00,3.56
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020313 00:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020313 01:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020313 02:00,0.51
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020317 02:00,0.51
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020317 03:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020317 22:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020320 17:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020320 18:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020320 19:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020320 21:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020320 22:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020320 23:00,0.76
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020321 00:00,2.03
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020321 01:00,1.78
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020321 02:00,1.27
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020321 03:00,2.79
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020321 04:00,2.03
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020321 05:00,1.02
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020321 06:00,0.76
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020321 07:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020321 08:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020321 09:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020321 13:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020326 13:00,9.14
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020330 06:00,2.03
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020330 07:00,1.02
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020330 08:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020330 09:00,2.54
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020330 10:00,1.27
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020330 11:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020330 12:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020330 15:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020330 16:00,5.08
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020330 17:00,8.38
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020330 18:00,1.02
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020330 19:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020330 20:00,0.76
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020330 21:00,9.65
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020330 22:00,19.30
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020330 23:00,4.57
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020331 00:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020331 16:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020331 17:00,0.51
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020331 19:00,1.02
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020331 20:00,1.02
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020331 21:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020331 22:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020401 01:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020409 06:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020409 07:00,0.76
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020409 08:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020409 09:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020409 10:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020409 11:00,1.02
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020409 12:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20020409 13:00,1.78
